sell	20070202:185000	0.00284604	93.73	buy	20070205:085100	0.000128395	93.47	損益	0.26	日数	1	0.00284604
buy	20070205:205200	-0.00021407	93.42	sell	20070207:085300	0.00301678	93.76	損益	0.34	日数	3	-0.00021407
sell	20070207:205300	0.00432151	93.89	buy	20070209:085700	0.00667862	94.66	損益	-0.77	日数	3	0.00432151
sell	20070209:205700	0.00231222	94.5	buy	20070212:105700	-0.00230865	94.21	損益	0.29	日数	1	0.00231222
buy	20070212:225900	-0.00507987	94.01	sell	20070213:225900	0.00142152	94.4	損益	0.39	日数	2	-0.00507987
sell	20070214:110100	0.00367247	94.56	buy	20070215:110400	-0.000996917	94.2	損益	0.36	日数	2	0.00367247
buy	20070215:230900	-0.00958296	93.43	sell	20070219:131700	-0.000489634	93.9	損益	0.47	日数	3	-0.00958296
sell	20070220:012000	0.00279265	94.08	buy	20070221:132300	0.012755	95.44	損益	-1.36	日数	3	0.00279265
sell	20070222:012600	0.0123784	95.69	buy	20070223:133300	0.00381364	95.81	損益	-0.12	日数	3	0.0123784
buy	20070226:033200	0.00041807	95.72	sell	20070227:153600	-0.0153383	94.24	損益	-1.48	日数	3	0.00041807
buy	20070228:033600	-0.0223042	93.28	sell	20070301:153700	-0.0164214	92.36	損益	-0.92	日数	3	-0.0223042
buy	20070302:033800	-0.00885733	92.43	sell	20070305:174100	-0.0251149	89.59	損益	-2.84	日数	3	-0.00885733
buy	20070306:054200	-0.0138158	89.94	sell	20070307:054300	0.00106376	90.34	損益	0.4	日数	2	-0.0138158
sell	20070307:174300	0.00395715	90.32	buy	20070309:054500	0.00994917	91.36	損益	-1.04	日数	3	0.00395715
sell	20070309:174700	0.0169753	92.26	buy	20070313:074900	0.00021753	91.96	損益	0.3	日数	3	0.0169753
buy	20070313:195000	-0.0107874	91.15	sell	20070314:195200	0.000784503	91.85	損益	0.7	日数	2	-0.0107874
sell	20070315:075200	0.00543542	92.12	buy	20070316:195400	0.0100219	92.92	損益	-0.8	日数	3	0.00543542
sell	20070319:095300	0.0125035	93.61	buy	20070320:215500	0.00663027	94.13	損益	-0.52	日数	3	0.0125035
sell	20070321:095700	0.00528702	94.31	buy	20070322:220100	0.00622014	95.12	損益	-0.81	日数	3	0.00528702
sell	20070323:100200	0.00145714	94.84	buy	20070326:230300	0.00660691	95.68	損益	-0.84	日数	3	0.00145714
sell	20070327:110400	0.00458062	95.62	buy	20070327:230500	-0.00140632	95.15	損益	0.47	日数	1	0.00458062
buy	20070328:110500	-0.0081596	94.57	sell	20070329:230700	0.00288735	95.17	損益	0.6	日数	3	-0.0081596
sell	20070330:110700	0.00512637	95.29	buy	20070403:010900	0.00706376	96.09	損益	-0.8	日数	3	0.00512637
sell	20070403:131000	0.00974608	96.56	buy	20070405:011000	0.00917623	97.22	損益	-0.66	日数	3	0.00974608
sell	20070405:131100	0.00677539	97.18	buy	20070409:031900	0.00158506	97.31	損益	-0.13	日数	3	0.00677539
sell	20070409:152000	0.00150091	97.42	buy	20070411:032400	0.00548934	98.18	損益	-0.76	日数	3	0.00150091
sell	20070411:152500	0.00705668	98.47	buy	20070413:032800	0.00575416	98.93	損益	-0.46	日数	3	0.00705668
sell	20070413:152800	0.00826265	99.33	buy	20070417:053400	0.00417652	99.54	損益	-0.21	日数	3	0.00826265
sell	20070417:173400	0.000805303	99.42	buy	20070418:053600	-0.0017096	99.27	損益	0.15	日数	1	0.000805303
buy	20070418:173700	-0.00446529	98.99	sell	20070420:054100	0.000485095	99	損益	0.01	日数	3	-0.00446529
sell	20070420:174200	0.00562388	99.42	buy	20070423:074500	-0.00125389	98.77	損益	0.65	日数	1	0.00562388
buy	20070423:194500	-0.00173996	98.68	sell	20070425:074800	0.00137953	98.72	損益	0.04	日数	3	-0.00173996
sell	20070425:194900	0.00495722	98.93	buy	20070427:075300	-0.00182408	98.5	損益	0.43	日数	3	0.00495722
sell	20070427:195500	0.00390794	99.16	buy	20070501:095700	0.00333672	99.23	損益	-0.07	日数	3	0.00390794
sell	20070501:215800	0.000848586	99.07	buy	20070502:215800	-0.000565034	99.05	損益	0.02	日数	2	0.000848586
buy	20070503:100100	0.000282477	99.14	sell	20070507:000300	-0.0039197	98.6	損益	-0.54	日数	3	0.000282477
sell	20070507:120400	0.00064729	98.94	buy	20070509:000800	0.00368285	99.2	損益	-0.26	日数	3	0.00064729
sell	20070509:121000	0.00402093	99.38	buy	20070511:001200	-0.0051277	98.95	損益	0.43	日数	3	0.00402093
buy	20070511:121500	-0.000462662	99.38	sell	20070514:021700	0.00697731	100.16	損益	0.78	日数	1	-0.000462662
sell	20070514:141900	0.00690608	100.31	buy	20070516:022900	-0.00135895	99.94	損益	0.37	日数	3	0.00690608
buy	20070516:143000	-0.00443188	99.74	sell	20070518:023400	-0.00186229	99.69	損益	-0.05	日数	3	-0.00443188
buy	20070518:143500	-0.00062152	99.7	sell	20070521:043700	0.00164464	99.88	損益	0.18	日数	1	-0.00062152
buy	20070521:163700	-0.000180465	99.72	sell	20070523:043800	0.0016244	99.89	損益	0.17	日数	3	-0.000180465
sell	20070523:163800	0.00489163	100.25	buy	20070524:163900	-0.00370372	99.53	損益	0.72	日数	2	0.00489163
buy	20070525:044000	-0.00626778	99.25	sell	20070528:184400	0.000843204	99.7	損益	0.45	日数	3	-0.00626778
buy	20070529:064500	-0.00361625	99.19	sell	20070530:184600	0.00500596	99.98	損益	0.79	日数	3	-0.00361625
sell	20070531:064700	0.00745297	100.3	buy	20070601:185200	0.0132035	101.6	損益	-1.3	日数	3	0.00745297
sell	20070604:085400	0.00810212	101.53	buy	20070605:205800	0.00126092	101.64	損益	-0.11	日数	3	0.00810212
sell	20070606:085900	0.00511557	102.17	buy	20070606:205900	0.000393106	101.8	損益	0.37	日数	1	0.00511557
sell	20070607:090100	0.00931129	102.76	buy	20070607:210100	-0.00380211	101.66	損益	1.1	日数	1	0.00931129
buy	20070608:090200	-9.80751e-05	101.99	sell	20070610:230100	0.00499656	102.58	損益	0.59	日数	1	-9.80751e-05
sell	20070611:110100	0.00405261	102.57	buy	20070612:230600	-0.00320067	102.15	損益	0.42	日数	3	0.00405261
buy	20070613:110800	7.80117e-05	102.52	sell	20070613:230800	0.00478098	102.98	損益	0.46	日数	1	7.80117e-05
sell	20070614:110900	0.00395813	102.98	buy	20070618:011000	0.0103415	103.95	損益	-0.97	日数	3	0.00395813
sell	20070618:131400	0.00705552	103.91	buy	20070620:011800	0.00506237	104.43	損益	-0.52	日数	3	0.00705552
sell	20070620:131900	0.0032456	104.48	buy	20070622:012400	0.00482733	104.91	損益	-0.43	日数	3	0.0032456
sell	20070622:132600	0.00577683	105.16	buy	20070626:032800	-0.00360078	104.6	損益	0.56	日数	3	0.00577683
buy	20070626:152800	-0.00554436	104.39	sell	20070628:033200	-0.00795407	103.27	損益	-1.12	日数	3	-0.00554436
sell	20070628:153200	0.0026988	104.03	buy	20070702:053400	0.00878039	104.78	損益	-0.75	日数	3	0.0026988
sell	20070702:173400	0.00630986	104.94	buy	20070703:173600	-0.00150808	104.61	損益	0.33	日数	2	0.00630986
sell	20070704:053900	0.00158419	104.95	buy	20070705:174500	0.00112439	105.06	損益	-0.11	日数	3	0.00158419
sell	20070706:054700	0.00504806	105.52	buy	20070709:195200	0.00471893	106.03	損益	-0.51	日数	3	0.00504806
sell	20070710:080000	0.0021572	105.92	buy	20070710:200100	-0.00821762	105	損益	0.92	日数	1	0.0021572
buy	20070711:080200	-0.0137663	104.31	sell	20070712:200200	0.00777922	105.97	損益	1.66	日数	3	-0.0137663
sell	20070713:080200	0.00996556	106.21	buy	20070716:220500	0.00279391	106.24	損益	-0.03	日数	3	0.00996556
sell	20070717:100800	0.00278869	106.44	buy	20070718:220800	0.00407609	106.91	損益	-0.47	日数	3	0.00278869
sell	20070719:101100	0.00594773	107.23	buy	20070723:001100	-0.00395581	106.76	損益	0.47	日数	3	0.00594773
buy	20070723:121100	-0.000597159	107.11	sell	20070725:001200	-0.0091942	106.04	損益	-1.07	日数	3	-0.000597159
buy	20070725:121200	-0.00178056	106.52	sell	20070727:001500	-0.0227508	103.95	損益	-2.57	日数	3	-0.00178056
buy	20070727:121500	-0.0326911	102.32	sell	20070731:021500	-0.0032692	102.44	損益	0.12	日数	3	-0.0326911
sell	20070731:141500	0.00150807	102.27	buy	20070801:021700	-0.00589446	101.19	損益	1.08	日数	1	0.00150807
buy	20070801:141700	-0.00291462	101.26	sell	20070802:141900	0.00363781	102.08	損益	0.82	日数	2	-0.00291462
sell	20070803:022400	0.00568664	102.22	buy	20070803:142500	-0.00011808	101.61	損益	0.61	日数	1	0.00568664
buy	20070806:042500	-0.0121927	100.46	sell	20070807:042500	0.00283739	101.79	損益	1.33	日数	2	-0.0121927
buy	20070807:162600	-0.00212919	101.23	sell	20070808:042700	0.00456303	101.71	損益	0.48	日数	1	-0.00212919
sell	20070808:162700	0.0183064	103.13	buy	20070809:162900	-0.00932883	101.31	損益	1.82	日数	2	0.0183064
buy	20070810:042900	-0.0230032	99.81	sell	20070813:182900	-0.012969	99.7	損益	-0.11	日数	3	-0.0230032
buy	20070814:063100	-0.0135844	98.9	sell	20070815:183400	-0.0206008	96.7	損益	-2.2	日数	3	-0.0135844
buy	20070816:063400	-0.0495429	93.16	sell	20070817:184700	-0.0214761	90.58	損益	-2.58	日数	3	-0.0495429
sell	20070820:084700	0.0107884	92.38	buy	20070821:204800	0.00791212	91.72	損益	0.66	日数	3	0.0107884
sell	20070822:084900	0.00509906	92.25	buy	20070823:204900	0.0292149	95.33	損益	-3.08	日数	3	0.00509906
sell	20070824:085000	0.0215053	95.38	buy	20070827:225200	-0.00399076	95.34	損益	0.04	日数	3	0.0215053
buy	20070828:105500	-0.00304571	95.58	sell	20070829:225500	-6.32634e-05	94.88	損益	-0.7	日数	3	-0.00304571
buy	20070830:105500	-0.00486619	94.07	sell	20070830:225600	0.0047938	94.74	損益	0.67	日数	1	-0.00486619
sell	20070831:105700	0.0196145	95.96	buy	20070904:005900	0.00229661	95.14	損益	0.82	日数	3	0.0196145
sell	20070904:130000	0.000546595	95.19	buy	20070905:130100	-0.00629791	94.67	損益	0.52	日数	2	0.000546595
buy	20070906:010100	-0.00867231	94.42	sell	20070907:010300	0.0055737	95.62	損益	1.2	日数	2	-0.00867231
buy	20070907:130300	-0.00399241	94.8	sell	20070911:030300	-0.00443419	93.85	損益	-0.95	日数	3	-0.00399241
sell	20070911:150300	0.00384952	94.4	buy	20070913:030600	0.0148808	95.89	損益	-1.49	日数	3	0.00384952
sell	20070913:150600	0.0183567	96.75	buy	20070917:050600	0.00751534	97.06	損益	-0.31	日数	3	0.0183567
buy	20070917:170600	-0.0042855	96.19	sell	20070918:170600	0.00389902	96.81	損益	0.62	日数	2	-0.0042855
sell	20070919:050600	0.0243311	98.85	buy	20070920:170900	0.00704225	98.67	損益	0.18	日数	3	0.0243311
sell	20070921:051100	0.0112382	99.7	buy	20070924:191300	0.000823964	99.6	損益	0.1	日数	3	0.0112382
buy	20070925:071500	-0.00415935	99.12	sell	20070925:191500	0.00307156	99.93	損益	0.81	日数	1	-0.00415935
sell	20070926:071500	0.00547788	100.22	buy	20070927:191600	0.0133615	101.78	損益	-1.56	日数	3	0.00547788
sell	20070928:071600	0.00663565	101.64	buy	20071001:211600	0.0142938	103.46	損益	-1.82	日数	3	0.00663565
buy	20071002:091800	0.000117235	102.34	sell	20071003:091900	0.00589006	103.15	損益	0.81	日数	2	0.000117235
sell	20071003:211900	0.00186741	103.01	buy	20071005:092300	0.00889283	103.92	損益	-0.91	日数	3	0.00186741
sell	20071007:232200	0.0185579	105.27	buy	20071009:112600	0.00298202	104.94	損益	0.33	日数	3	0.0185579
sell	20071009:232600	0.00438387	105.39	buy	20071010:232700	-0.001349	105.12	損益	0.27	日数	2	0.00438387
sell	20071011:112900	0.0094508	106.17	buy	20071015:013200	0.00719286	106.42	損益	-0.25	日数	3	0.0094508
sell	20071015:133300	0.00884319	106.78	buy	20071016:013400	-0.00830727	105.29	損益	1.49	日数	1	0.00884319
buy	20071016:133400	-0.0205087	103.83	sell	20071018:013600	-0.00833464	103.99	損益	0.16	日数	3	-0.0205087
buy	20071018:133600	-0.0102579	103.24	sell	20071022:033600	-0.0238559	101.15	損益	-2.09	日数	3	-0.0102579
buy	20071022:153600	-0.0253101	100.28	sell	20071023:153800	0.00304282	102.19	損益	1.91	日数	2	-0.0253101
sell	20071024:034000	0.0158353	103.41	buy	20071025:154100	0.00910987	103.46	損益	-0.05	日数	3	0.0158353
sell	20071026:034200	0.0122926	104.09	buy	20071029:184400	0.0124709	105.38	損益	-1.29	日数	3	0.0122926
sell	20071030:064600	0.00139573	104.75	buy	20071031:185100	0.0194479	107.46	損益	-2.71	日数	3	0.00139573
sell	20071101:065300	0.0176238	107.63	buy	20071101:185300	-0.00698601	105.47	損益	2.16	日数	1	0.0176238
buy	20071102:065300	-0.0126556	105.01	sell	20071105:205200	-0.0032337	105.42	損益	0.41	日数	3	-0.0126556
sell	20071106:085300	0.00742511	106.1	buy	20071107:205400	-0.0107442	104.78	損益	1.32	日数	3	0.00742511
buy	20071108:085400	-0.0136402	104.42	sell	20071109:205500	-0.0372452	101.07	損益	-3.35	日数	3	-0.0136402
buy	20071112:105400	-0.0561514	98.03	sell	20071113:225400	0.00275141	99.86	損益	1.83	日数	3	-0.0561514
sell	20071114:105400	0.0237521	101.03	buy	20071115:105400	-0.0078804	98.2	損益	2.83	日数	2	0.0237521
buy	20071115:225400	-0.0160286	97.73	sell	20071119:005400	0.00914464	99.76	損益	2.03	日数	2	-0.0160286
buy	20071119:125500	-0.00385394	98.22	sell	20071121:005500	-0.00387441	97.7	損益	-0.52	日数	3	-0.00385394
buy	20071121:125500	-0.0324094	94.88	sell	20071123:005800	-0.0107393	94.88	損益	0	日数	3	-0.0324094
buy	20071123:125800	-0.0128377	94.12	sell	20071126:025900	0.0128067	95.85	損益	1.73	日数	1	-0.0128377
sell	20071126:145900	0.00497747	95.3	buy	20071127:025900	-0.00903274	94.13	損益	1.17	日数	1	0.00497747
buy	20071127:145900	-0.0039215	94.49	sell	20071128:030100	0.000527554	94.83	損益	0.34	日数	1	-0.0039215
sell	20071128:150100	0.0207952	96.9	buy	20071130:030400	0.0168486	97.65	損益	-0.75	日数	3	0.0207952
sell	20071130:150400	0.0194687	98.55	buy	20071203:050400	-0.0019298	97.23	損益	1.32	日数	1	0.0194687
buy	20071203:170400	-0.000574529	97.42	sell	20071205:050500	-0.0101376	96.08	損益	-1.34	日数	3	-0.000574529
buy	20071205:170500	-0.000289996	96.53	sell	20071206:050500	0.00416935	96.82	損益	0.29	日数	1	-0.000289996
sell	20071206:170600	0.00666683	96.94	buy	20071210:070600	0.00789785	98.01	損益	-1.07	日数	3	0.00666683
sell	20071210:190700	0.0122417	98.73	buy	20071212:070900	-0.0117752	97.52	損益	1.21	日数	3	0.0122417
sell	20071212:190900	0.00712562	99.22	buy	20071213:071000	-0.00313894	98.45	損益	0.77	日数	1	0.00712562
buy	20071213:191000	-0.00332295	98.38	sell	20071217:091300	-0.0145207	97.05	損益	-1.33	日数	3	-0.00332295
buy	20071217:211400	-0.0139538	96.67	sell	20071219:091400	0.000842693	97.39	損益	0.72	日数	3	-0.0139538
sell	20071219:211400	0.00152199	97.39	buy	20071220:091400	-0.000513785	97.27	損益	0.12	日数	1	0.00152199
buy	20071220:211400	-0.00385895	97.06	sell	20071221:091400	0.00752095	98.06	損益	1	日数	1	-0.00385895
sell	20071223:231300	0.015354	98.93	buy	20071226:101900	0.0114229	99.7	損益	-0.77	日数	3	0.015354
sell	20071226:222100	0.00694235	99.79	buy	20071228:102200	-0.00569953	99.09	損益	0.7	日数	3	0.00694235
buy	20080101:232200	-0.0147393	98.13	sell	20080103:112400	-0.0307377	95.42	損益	-2.71	日数	3	-0.0147393
buy	20080103:232400	-0.0113145	96.47	sell	20080107:132600	-0.00988859	95.12	損益	-1.35	日数	3	-0.0113145
buy	20080108:012700	-0.00229864	95.49	sell	20080108:132800	0.00628866	96.33	損益	0.84	日数	1	-0.00229864
sell	20080109:012800	0.00514119	96.19	buy	20080110:133000	0.00547932	96.89	損益	-0.7	日数	3	0.00514119
sell	20080111:013100	0.0166177	98.25	buy	20080114:153200	-0.00418637	97.05	損益	1.2	日数	3	0.0166177
buy	20080115:033200	-0.00371654	97.04	sell	20080116:153200	-0.0251729	93.87	損益	-3.17	日数	3	-0.00371654
buy	20080117:033200	-0.0129748	94.33	sell	20080118:153300	0.00514204	94.61	損益	0.28	日数	3	-0.0129748
buy	20080121:053200	-0.00781599	93.43	sell	20080122:173200	-0.000474804	92.62	損益	-0.81	日数	3	-0.00781599
buy	20080123:053200	-0.00503483	92.09	sell	20080124:053200	0.0165717	93.12	損益	1.03	日数	2	-0.00503483
sell	20080124:173200	0.0182347	93.7	buy	20080128:073300	0.0027393	93.71	損益	-0.01	日数	3	0.0182347
sell	20080128:193300	0.0101956	94.92	buy	20080130:073500	0.000274895	94.6	損益	0.32	日数	3	0.0101956
sell	20080130:193500	0.0109273	95.66	buy	20080131:073500	-0.00126264	94.92	損益	0.74	日数	1	0.0109273
sell	20080131:193500	0.00370341	95.4	buy	20080204:093500	0.0146991	96.92	損益	-1.52	日数	3	0.00370341
sell	20080204:213500	0.0126186	96.94	buy	20080205:213500	-0.00796123	95.7	損益	1.24	日数	2	0.0126186
buy	20080206:093700	-0.0166753	94.94	sell	20080207:213900	0.00415962	96.08	損益	1.14	日数	3	-0.0166753
sell	20080208:094000	0.0091109	96.36	buy	20080211:234200	0.0055389	96.58	損益	-0.22	日数	3	0.0091109
sell	20080212:114400	0.0075564	97.07	buy	20080213:114600	-0.0016966	96.5	損益	0.57	日数	2	0.0075564
sell	20080213:234600	0.00266715	96.99	buy	20080215:114800	0.0074973	97.83	損益	-0.84	日数	3	0.00266715
sell	20080218:014700	0.0114936	98.39	buy	20080219:134800	0.00954303	99.23	損益	-0.84	日数	3	0.0114936
sell	20080220:014900	0.00285724	98.98	buy	20080220:135000	-0.0053372	98.4	損益	0.58	日数	1	0.00285724
sell	20080221:015100	0.0031535	99.25	buy	20080222:015200	-0.00462356	98.6	損益	0.65	日数	2	0.0031535
buy	20080222:135300	-0.000566035	98.88	sell	20080225:035300	0.00246679	99.16	損益	0.28	日数	1	-0.000566035
sell	20080225:155300	0.00872232	99.92	buy	20080227:035500	0.00383347	100.03	損益	-0.11	日数	3	0.00872232
sell	20080227:155600	0.000740878	99.95	buy	20080229:035700	-0.00988716	99.14	損益	0.81	日数	3	0.000740878
buy	20080229:155800	-0.0279362	97.15	sell	20080304:055700	-0.0201179	96.05	損益	-1.1	日数	3	-0.0279362
buy	20080304:175800	-0.0222917	95	sell	20080305:180000	0.00805529	96.86	損益	1.86	日数	2	-0.0222917
sell	20080306:060100	0.00771164	96.96	buy	20080306:180100	-0.00307832	95.86	損益	1.1	日数	1	0.00771164
buy	20080307:060100	-0.00416145	95.72	sell	20080310:200000	-0.0253688	93.28	損益	-2.44	日数	3	-0.00416145
buy	20080311:080200	-0.0100042	94.01	sell	20080311:200200	0.0130236	95.83	損益	1.82	日数	1	-0.0100042
sell	20080312:080200	0.0140562	95.95	buy	20080313:080300	-0.0125554	93.59	損益	2.36	日数	2	0.0140562
sell	20080313:200300	0.00333184	95.16	buy	20080314:080400	-0.00542726	94.56	損益	0.6	日数	1	0.00333184
buy	20080314:200400	-0.01894	93.03	sell	20080318:100400	-0.0208383	90.5	損益	-2.53	日数	3	-0.01894
sell	20080318:220400	0.0164823	93	buy	20080319:220400	-0.00852104	90.06	損益	2.94	日数	2	0.0164823
buy	20080320:100400	-0.000352041	90.86	sell	20080324:000300	-0.00658072	89.67	損益	-1.19	日数	3	-0.000352041
sell	20080324:120300	0.00271331	90.17	buy	20080326:000400	0.0116366	91.63	損益	-1.46	日数	3	0.00271331
sell	20080326:120400	0.00514553	91.42	buy	20080327:000400	-0.00249704	91.08	損益	0.34	日数	1	0.00514553
sell	20080327:120400	0.00319132	91.79	buy	20080328:000400	3.33343e-08	91.55	損益	0.24	日数	1	0.00319132
sell	20080328:120500	0.00437116	91.91	buy	20080331:010400	-0.000764439	91.5	損益	0.41	日数	1	0.00437116
buy	20080331:130400	-0.00910538	90.76	sell	20080401:130500	0.00192571	91.57	損益	0.81	日数	2	-0.00910538
sell	20080402:010700	0.0103507	92.34	buy	20080403:130800	0.00890304	93.15	損益	-0.81	日数	3	0.0103507
sell	20080404:010800	0.00660067	93.33	buy	20080407:150800	0.0134125	94.9	損益	-1.57	日数	3	0.00660067
sell	20080408:030800	0.00773047	94.64	buy	20080409:150900	0.00200355	95.02	損益	-0.38	日数	3	0.00773047
buy	20080410:030900	-0.00532598	94.5	sell	20080411:031100	0.00179227	95.02	損益	0.52	日数	2	-0.00532598
buy	20080411:151100	-0.0111362	93.77	sell	20080415:051100	0.00185327	94.06	損益	0.29	日数	3	-0.0111362
buy	20080415:171100	-0.000383583	93.82	sell	20080416:051100	0.00640889	94.22	損益	0.4	日数	1	-0.000383583
sell	20080416:171100	0.0185896	95.45	buy	20080418:051200	0.0105644	96.04	損益	-0.59	日数	3	0.0185896
sell	20080418:171200	0.0141603	96.83	buy	20080422:071400	0.00268736	97.01	損益	-0.18	日数	3	0.0141603
sell	20080422:191400	0.00301226	97.23	buy	20080424:071600	0.00670657	98.17	損益	-0.94	日数	3	0.00301226
sell	20080424:191600	0.0037452	98.09	buy	20080425:071700	-0.00481916	97.47	損益	0.62	日数	1	0.0037452
buy	20080425:191700	-0.00491777	97.53	sell	20080428:091800	0.000959797	98.03	損益	0.5	日数	1	-0.00491777
buy	20080428:211800	-0.00275816	97.62	sell	20080430:092100	-0.00266611	97.26	損益	-0.36	日数	3	-0.00275816
sell	20080430:212100	0.00500704	97.95	buy	20080501:212400	0.00032844	97.46	損益	0.49	日数	2	0.00500704
sell	20080502:092700	0.00151855	97.61	buy	20080505:232800	0.0123625	99.25	損益	-1.64	日数	3	0.00151855
sell	20080506:112800	0.00473698	98.84	buy	20080507:233300	-0.00855995	98.45	損益	0.39	日数	3	0.00473698
buy	20080508:113300	-0.00923521	98.27	sell	20080512:013400	-0.0158578	96.69	損益	-1.58	日数	3	-0.00923521
sell	20080512:133500	0.0018642	97.81	buy	20080514:013800	0.00941227	98.45	損益	-0.64	日数	3	0.0018642
sell	20080514:133800	0.00138926	98.03	buy	20080515:013800	-0.0043197	97.73	損益	0.3	日数	1	0.00138926
buy	20080515:133800	-8.15508e-05	98.13	sell	20080516:014100	0.00364855	98.48	損益	0.35	日数	1	-8.15508e-05
sell	20080516:134100	0.0132244	99.45	buy	20080520:034400	0.00660499	99.67	損益	-0.22	日数	3	0.0132244
buy	20080520:154500	8.05091e-05	99.34	sell	20080521:154600	0.00154891	99.58	損益	0.24	日数	2	8.05091e-05
buy	20080522:034900	-0.00371932	99.11	sell	20080523:035100	0.00336437	99.61	損益	0.5	日数	2	-0.00371932
buy	20080523:155100	-0.00163102	99.16	sell	20080527:055700	0.0033822	99.68	損益	0.52	日数	3	-0.00163102
sell	20080527:175700	0.00352006	99.78	buy	20080529:060000	0.0104125	100.92	損益	-1.14	日数	3	0.00352006
sell	20080529:180000	0.00658683	100.86	buy	20080602:080300	-0.00766086	100	損益	0.86	日数	3	0.00658683
buy	20080602:200400	-0.00802876	99.83	sell	20080604:080800	0.00419791	100.47	損益	0.64	日数	3	-0.00802876
sell	20080604:200900	0.00650002	100.65	buy	20080606:081100	0.00815573	101.61	損益	-0.96	日数	3	0.00650002
buy	20080608:221000	-0.00581611	100.51	sell	20080609:101000	0.00642866	101.76	損益	1.25	日数	1	-0.00581611
buy	20080609:221000	-0.00355274	100.97	sell	20080610:101100	0.00308123	101.57	損益	0.6	日数	1	-0.00355274
sell	20080610:221100	0.00276492	101.55	buy	20080611:221300	-0.00187155	101.33	損益	0.22	日数	2	0.00276492
buy	20080612:101300	-0.00694045	100.73	sell	20080616:001400	0.00399185	101.61	損益	0.88	日数	3	-0.00694045
sell	20080616:121500	0.00557503	101.73	buy	20080618:001700	0.00356274	101.97	損益	-0.24	日数	3	0.00557503
buy	20080618:121700	0.000235779	101.81	sell	20080619:121900	0.00253287	102.12	損益	0.31	日数	2	0.000235779
sell	20080620:002100	0.00573022	102.5	buy	20080623:142200	0.00199403	102.51	損益	-0.01	日数	3	0.00573022
sell	20080624:022300	0.00335818	102.78	buy	20080625:142400	0.00525597	103.28	損益	-0.5	日数	3	0.00335818
sell	20080626:022400	0.00651056	103.58	buy	20080626:142500	-0.0020558	102.91	損益	0.67	日数	1	0.00651056
buy	20080627:022700	-0.00700009	102.42	sell	20080630:162800	-0.010229	101.6	損益	-0.82	日数	3	-0.00700009
buy	20080701:043000	-0.0066698	101.57	sell	20080702:043100	0.00118075	101.75	損益	0.18	日数	2	-0.0066698
sell	20080702:163200	0.00472717	102.02	buy	20080704:043400	0.00793851	102.59	損益	-0.57	日数	3	0.00472717
sell	20080704:163500	0.00536353	102.72	buy	20080707:183700	-0.0030615	102.25	損益	0.47	日数	2	0.00536353
buy	20080708:063900	-0.00902572	101.67	sell	20080709:183900	0.000997384	102.37	損益	0.7	日数	3	-0.00902572
sell	20080710:064000	0.004386	102.59	buy	20080711:184100	0.000877358	102.67	損益	-0.08	日数	3	0.004386
sell	20080714:084000	0.00492724	103.2	buy	20080715:204100	-0.0059966	102.44	損益	0.76	日数	3	0.00492724
buy	20080716:084100	-0.0106464	101.85	sell	20080717:084100	0.00163721	102.78	損益	0.93	日数	2	-0.0106464
sell	20080717:204100	0.00752889	103.31	buy	20080721:104000	0.0101431	104.17	損益	-0.86	日数	3	0.00752889
sell	20080721:224000	0.00448368	103.95	buy	20080723:104000	-0.000980566	103.92	損益	0.03	日数	3	0.00448368
buy	20080723:224000	-0.00351766	103.68	sell	20080725:104100	-0.00821741	102.83	損益	-0.85	日数	3	-0.00351766
buy	20080728:004000	-0.00396519	102.99	sell	20080729:124100	-0.00120468	102.81	損益	-0.18	日数	3	-0.00396519
buy	20080730:004100	-0.00099132	102.79	sell	20080731:124200	-0.00589013	101.94	損益	-0.85	日数	3	-0.00099132
buy	20080801:004200	-0.0129959	101.01	sell	20080804:144100	-0.00247379	100.81	損益	-0.2	日数	3	-0.0129959
buy	20080805:024200	-0.00478115	100.33	sell	20080806:144500	-0.00694111	99.29	損益	-1.04	日数	3	-0.00478115
buy	20080807:024600	-0.00144272	99.67	sell	20080808:144600	-0.00944916	98.33	損益	-1.34	日数	3	-0.00144272
buy	20080811:044600	-0.0141556	97.64	sell	20080812:164700	-0.0167711	96.03	損益	-1.61	日数	3	-0.0141556
buy	20080813:044700	-0.0322647	94.06	sell	20080814:164800	0.00218226	95.52	損益	1.46	日数	3	-0.0322647
sell	20080815:044800	0.00151396	95.26	buy	20080818:184700	0.00204969	95.82	損益	-0.56	日数	3	0.00151396
buy	20080819:064700	-0.0067463	95.11	sell	20080820:064800	0.00177567	95.91	損益	0.8	日数	2	-0.0067463
sell	20080820:184800	0.000438526	95.81	buy	20080821:064800	-0.00606313	95.08	損益	0.73	日数	1	0.000438526
buy	20080821:184800	-0.000837508	95.44	sell	20080822:065000	0.000962446	95.68	損益	0.24	日数	1	-0.000837508
buy	20080822:185100	-0.00439379	95.17	sell	20080826:085200	-0.0143377	93.77	損益	-1.4	日数	3	-0.00439379
buy	20080826:205200	-0.0105902	93.8	sell	20080828:085500	0.00440865	94.32	損益	0.52	日数	3	-0.0105902
sell	20080828:205500	0.00551579	94.43	buy	20080829:085500	-0.00127608	93.92	損益	0.51	日数	1	0.00551579
buy	20080831:225600	-0.0124809	92.89	sell	20080902:105600	-0.0252979	90.62	損益	-2.27	日数	3	-0.0124809
